"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","2-7-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女，年齢（5歳階級），国籍総数か日本人別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","","","","","/年齢 コード","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","R1","R2","R3","R4","R5","R6"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","3521D","（旧：柳井市）","","15,055","406","515","559","536","384","503","490","663","817","965","894","857","998","1,159","1,426","1,211","1,012","835","480","169","28","148","1,480","7,107","6,320","3,735","1,512","7,730"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35327","（旧：大畠町）","","1,399","17","27","43","48","30","24","33","50","54","80","85","78","110","125","186","155","105","78","51","16","4","-","87","592","720","409","149","669"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35213","美祢市","","12,390","217","317","404","406","358","359","361","493","604","705","722","771","877","1,147","1,243","1,003","930","771","493","167","18","24","938","5,656","5,772","3,382","1,449","6,397"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","3521E","（旧：美祢市）","","7,701","161","209","260","279","247","270","252","351","396","476","474","508","546","676","702","583","535","420","250","78","12","16","630","3,799","3,256","1,878","760","4,196"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35461","（旧：美東町）","","2,446","27","60","86","83","66","42","54","70","125","125","127","122","167","226","260","226","187","199","134","51","1","8","173","981","1,284","798","385","1,124"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35462","（旧：秋芳町）","","2,243","29","48","58","44","45","47","55","72","83","104","121","141","164","245","281","194","208","152","109","38","5","-","135","876","1,232","706","304","1,077"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35215","周南市","","70,854","2,237","2,545","2,797","2,656","2,129","2,433","2,778","3,283","4,032","5,142","4,491","4,106","4,352","5,068","6,380","5,069","3,850","2,966","1,613","555","88","2,284","7,579","35,402","25,589","14,141","5,222","37,814"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35205","（旧：徳山市）","","47,019","1,488","1,725","1,893","1,767","1,412","1,610","1,793","2,226","2,774","3,419","2,944","2,701","2,859","3,333","4,131","3,280","2,478","1,838","1,002","343","55","1,948","5,106","23,505","16,460","8,996","3,238","25,071"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35214","（旧：新南陽市）","","14,668","560","535","582","548","489","606","698","721","796","1,083","970","891","901","990","1,231","974","777","599","285","102","14","316","1,677","7,703","4,972","2,751","1,000","8,145"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35345","（旧：熊毛町）","","7,594","172","268","292","310","202","191","255","301","400","573","509","401","493","596","852","676","421","375","213","65","10","19","732","3,635","3,208","1,760","663","3,921"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35361","（旧：鹿野町）","","1,573","17","17","30","31","26","26","32","35","62","67","68","113","99","149","166","139","174","154","113","45","9","1","64","559","949","634","321","677"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35216","山陽小野田市","","31,691","1,019","1,235","1,305","1,326","1,185","1,036","1,279","1,586","1,879","2,094","1,850","1,778","2,003","2,456","2,823","2,147","1,818","1,487","833","294","39","219","3,559","16,016","11,897","6,618","2,653","17,146"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35209","（旧：小野田市）","","21,368","692","846","876","915","864","704","871","1,110","1,298","1,439","1,283","1,165","1,338","1,607","1,886","1,460","1,180","960","483","178","25","188","2,414","10,987","7,779","4,286","1,646","11,679"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35422","（旧：山陽町）","","10,323","327","389","429","411","321","332","408","476","581","655","567","613","665","849","937","687","638","527","350","116","14","31","1,145","5,029","4,118","2,332","1,007","5,467"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35305","周防大島町","","7,970","99","149","194","216","157","151","183","216","276","347","370","398","529","689","976","834","791","713","477","169","35","1","442","2,843","4,684","3,019","1,394","3,316"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35301","（旧：久賀町）","","1,603","21","33","57","37","25","33","33","58","61","70","92","90","95","144","195","151","158","131","75","37","7","-","111","594","898","559","250","701"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35302","（旧：大島町）","","2,743","48","53","56","93","89","50","74","82","102","111","124","114","185","224","305","292","247","223","188","65","17","1","157","1,024","1,561","1,032","493","1,155"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35303","（旧：東和町）","","1,614","15","33","34","25","16","25","33","43","47","68","66","68","103","140","207","179","185","179","114","30","4","-","82","494","1,038","691","327","609"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35304","（旧：橘町）","","2,010","15","30","47","61","27","43","43","33","66","98","88","126","146","181","269","212","201","180","100","37","7","-","92","731","1,187","737","324","851"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35321","和木町","","3,087","138","177","188","148","105","130","159","206","190","215","173","146","197","191","197","191","130","118","55","21","3","9","503","1,669","906","518","197","1,712"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35341","上関町","","1,258","24","27","30","20","11","19","31","32","31","50","45","65","83","118","148","143","157","128","72","20","4","-","81","387","790","524","224","485"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35343","田布施町","","7,575","195","249","335","325","189","235","265","342","456","544","472","460","538","554","752","589","434","357","181","73","11","19","779","3,826","2,951","1,645","622","4,055"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35344","平生町","","6,361","138","187","207","241","209","149","185","244","323","407","355","338","422","496","605","540","407","443","315","108","24","18","532","2,873","2,938","1,837","890","3,128"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","35502","阿武町","","1,688","25","46","56","34","23","30","40","55","71","84","89","90","131","159","181","150","158","145","86","33","2","-","127","647","914","574","266","772"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36000","徳島県","","376,294","10,994","12,782","13,715","14,375","13,246","12,790","15,418","18,571","21,227","24,980","21,959","22,604","24,565","28,640","31,195","23,257","20,536","17,949","10,639","3,266","506","13,080","37,491","189,735","135,988","76,153","32,360","204,000"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36201","徳島市","","132,203","4,067","4,384","4,450","5,059","5,370","4,827","5,663","6,452","7,082","8,848","7,803","7,840","7,762","8,644","9,721","7,492","6,222","5,151","2,917","881","143","11,425","12,901","66,706","41,171","22,806","9,092","70,291"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36202","鳴門市","","28,764","729","918","1,034","1,147","1,191","960","1,084","1,392","1,641","2,023","1,862","1,803","1,814","2,349","2,622","1,991","1,510","1,334","750","230","39","341","2,681","14,917","10,825","5,854","2,353","16,119"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36203","小松島市","","18,688","492","552","715","743","663","677","751","880","1,074","1,329","1,113","1,185","1,261","1,500","1,757","1,238","1,032","897","495","146","21","167","1,759","9,676","7,086","3,829","1,559","10,433"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36204","阿南市","","35,776","1,082","1,394","1,579","1,521","1,092","1,171","1,444","1,894","2,118","2,444","2,083","2,121","2,352","2,719","3,119","2,292","2,004","1,620","964","329","47","387","4,055","18,240","13,094","7,256","2,960","19,438"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","3620B","（旧：阿南市）","","23,805","676","858","1,006","975","704","738","903","1,189","1,311","1,616","1,400","1,453","1,588","1,837","2,201","1,649","1,404","1,152","650","214","32","249","2,540","11,877","9,139","5,101","2,048","12,739"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36361","（旧：那賀川町）","","5,190","141","182","210","235","194","210","230","273","323","367","329","324","360","387","415","295","279","193","135","39","5","64","533","2,845","1,748","946","372","2,997"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36362","（旧：羽ノ浦町）","","6,781","265","354","363","311","194","223","311","432","484","461","354","344","404","495","503","348","321","275","179","76","10","74","982","3,518","2,207","1,209","540","3,702"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36205","吉野川市","","20,541","513","656","751","743","613","638","735","970","1,163","1,252","1,144","1,299","1,478","1,743","1,831","1,316","1,261","1,170","757","205","37","266","1,920","10,035","8,320","4,746","2,169","11,035"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36441","（旧：鴨島町）","","11,760","330","406","471","423","377","374","455","594","697","730","646","708","806","936","1,011","748","686","634","409","112","18","189","1,207","5,810","4,554","2,607","1,173","6,323"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36442","（旧：川島町）","","3,618","75","110","125","120","89","124","121","172","201","225","207","253","269","316","352","219","202","208","137","32","7","54","310","1,781","1,473","805","384","1,977"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36443","（旧：山川町）","","4,749","104","134","145","191","137","134","150","193","248","286","273","322","372","448","422","304","332","291","180","55","9","19","383","2,306","2,041","1,171","535","2,563"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36444","（旧：美郷村）","","414","4","6","10","9","10","6","9","11","17","11","18","16","31","43","46","45","41","37","31","6","3","4","20","138","252","163","77","172"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36206","阿波市","","18,237","459","572","706","695","569","537","671","868","1,076","1,195","1,048","1,090","1,345","1,669","1,693","1,116","1,063","1,045","601","157","26","36","1,737","9,094","7,370","4,008","1,829","10,068"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36406","（旧：吉野町）","","3,658","99","98","134","143","124","96","158","185","205","259","235","223","268","316","342","225","221","198","105","16","2","6","331","1,896","1,425","767","321","2,069"
"2020_01","人口【人】","2020000000","2020年","2","女","0","国籍総数","36407","（旧：土成町）","","3,931","110","149","166","162","113","99","146","200","240","259","224","208","259","367","367","234","176","231","159","42","7","13","425","1,910","1,583","849","439","2,115"
